assessid,assessorid,stockid,recorder,dateloaded,daterecorded,assessyear,assesssource,contacts,notes,pdffile,assess,refpoints,assessmethod,assesscomments,xlsfilename,mostrecent,tsn,scientificname,genus,species,assessid,bioid,biovalue,bioyear,bionotes,stockid,scientificname,commonname,stocklong,commonname1,family
CSIRO-NZLINGESE-1968-2007-FULTON,CSIRO,NZLINGESE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,Used v2.00c of SS2,../spreadsheets/Fulton-east-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGESE-1968-2007-FULTON,Trophiclevel-value,5.11,NULL,,NZLINGESE,Genypterus blacodes,Ling,New Zealand ling Eastern half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,SSB-SEX-sex,1,NULL,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,REC-AGE-yr,0,NULL,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,REC-ESTIMATED-yr-yr,NA (always models),NULL,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,TB-TYPE-0-1,0,NULL,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,TB-AGE-yr,0,NULL,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,A50-yr,3,2005,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,MAT-SEX-sex,1,NULL,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,MAT-MODEL-option,logistic,2007,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,MAT-SLOPE-dimensionless,-3,2007,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,Habitat-Habitat,Demersal marine,NULL,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,L50-cm,30,2007,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,LEN-SEX-sex,1,NULL,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,Linf-cm,103.355,2005,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,LW-a-kg/cm,0.00293,2004,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,LW-b-dimensionless,3.139,2004,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,M-1/yr,0.2,2005,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,MAX-AGE-yr,30,2005,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,MAX-LEN-cm,140,2005,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,VB-k-cm/T,0.166,2004,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,VB-t0-yr,3.139,2004,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
NWFSC-COWCODSCAL-1900-2007-BRANCH,NWFSC,COWCODSCAL,BRANCH,7/26/11,11/21/08,1900-2007,http://www.pcouncil.org/groundfish/gfsafe1008/certified_cowcod_Dec_2007.pdf,"Edward Dick, Edward.Dick@noaa.gov",,NWFSC-COWCODSCAL-2007-Cowcod CA.pdf,1,1,SS2,,../spreadsheets/BRANCH-COWCODSCAL-2007-editedDR-QAQC-summarybiomass.xls,yes,166754,Sebastes levis,Sebastes,levis,NWFSC-COWCODSCAL-1900-2007-BRANCH,SSB-SEX-sex,1,NULL,,COWCODSCAL,Sebastes levis,Cowcod,Cowcod Southern California,Cowcod,Scorpaenidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,Blim-MT,1407.318,NULL,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,SSBmsy-MT,3377.5632,NULL,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-NZLINGWSE-1968-2007-FULTON,CSIRO,NZLINGWSE,FULTON,7/25/11,4/30/08,1968-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,NZLINGSE.pdf,1,1,SS2,,../spreadsheets/Fulton-west-ling-australia-2007_v2-editedDR-QAQC.xls,yes,165000,Genypterus blacodes,Genypterus,blacodes,CSIRO-NZLINGWSE-1968-2007-FULTON,Trophiclevel-value,5.11,NULL,,NZLINGWSE,Genypterus blacodes,Ling,New Zealand ling Western half of Southeast Australia,New Zealand ling,Ophidiidae
CSIRO-OROUGHYCASCADE-1987-2006-FULTON,CSIRO,OROUGHYCASCADE,FULTON,7/25/11,4/30/08,1987-2006,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,CSIRO-Cascade-Plateau-Stock-Assessment-2006.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-cascade_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYCASCADE-1987-2006-FULTON,SSB-SEX-sex,1,NULL,,OROUGHYCASCADE,Hoplostethus atlanticus,Orange roughy,Orange roughy Cascade Plateau,Orange roughy,Trachichthyidae
CSIRO-OROUGHYCASCADE-1987-2006-FULTON,CSIRO,OROUGHYCASCADE,FULTON,7/25/11,4/30/08,1987-2006,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,CSIRO-Cascade-Plateau-Stock-Assessment-2006.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-cascade_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYCASCADE-1987-2006-FULTON,TB-TYPE-0-1,0,NULL,,OROUGHYCASCADE,Hoplostethus atlanticus,Orange roughy,Orange roughy Cascade Plateau,Orange roughy,Trachichthyidae
CSIRO-OROUGHYCASCADE-1987-2006-FULTON,CSIRO,OROUGHYCASCADE,FULTON,7/25/11,4/30/08,1987-2006,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,CSIRO-Cascade-Plateau-Stock-Assessment-2006.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-cascade_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYCASCADE-1987-2006-FULTON,TB-AGE-yr,0,NULL,,OROUGHYCASCADE,Hoplostethus atlanticus,Orange roughy,Orange roughy Cascade Plateau,Orange roughy,Trachichthyidae
CSIRO-OROUGHYCASCADE-1987-2006-FULTON,CSIRO,OROUGHYCASCADE,FULTON,7/25/11,4/30/08,1987-2006,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,CSIRO-Cascade-Plateau-Stock-Assessment-2006.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-cascade_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYCASCADE-1987-2006-FULTON,A50-yr,32,2001,,OROUGHYCASCADE,Hoplostethus atlanticus,Orange roughy,Orange roughy Cascade Plateau,Orange roughy,Trachichthyidae
CSIRO-OROUGHYCASCADE-1987-2006-FULTON,CSIRO,OROUGHYCASCADE,FULTON,7/25/11,4/30/08,1987-2006,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,CSIRO-Cascade-Plateau-Stock-Assessment-2006.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-cascade_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYCASCADE-1987-2006-FULTON,Fecundity-N,10000,2003,90000 max,OROUGHYCASCADE,Hoplostethus atlanticus,Orange roughy,Orange roughy Cascade Plateau,Orange roughy,Trachichthyidae
CSIRO-OROUGHYCASCADE-1987-2006-FULTON,CSIRO,OROUGHYCASCADE,FULTON,7/25/11,4/30/08,1987-2006,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,CSIRO-Cascade-Plateau-Stock-Assessment-2006.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-cascade_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYCASCADE-1987-2006-FULTON,L50-cm,32,2001,,OROUGHYCASCADE,Hoplostethus atlanticus,Orange roughy,Orange roughy Cascade Plateau,Orange roughy,Trachichthyidae
CSIRO-OROUGHYCASCADE-1987-2006-FULTON,CSIRO,OROUGHYCASCADE,FULTON,7/25/11,4/30/08,1987-2006,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,CSIRO-Cascade-Plateau-Stock-Assessment-2006.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-cascade_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYCASCADE-1987-2006-FULTON,LEN-SEX-sex,0,2001,,OROUGHYCASCADE,Hoplostethus atlanticus,Orange roughy,Orange roughy Cascade Plateau,Orange roughy,Trachichthyidae
CSIRO-OROUGHYCASCADE-1987-2006-FULTON,CSIRO,OROUGHYCASCADE,FULTON,7/25/11,4/30/08,1987-2006,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,CSIRO-Cascade-Plateau-Stock-Assessment-2006.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-cascade_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYCASCADE-1987-2006-FULTON,Linf-cm,60,2001,,OROUGHYCASCADE,Hoplostethus atlanticus,Orange roughy,Orange roughy Cascade Plateau,Orange roughy,Trachichthyidae
CSIRO-OROUGHYCASCADE-1987-2006-FULTON,CSIRO,OROUGHYCASCADE,FULTON,7/25/11,4/30/08,1987-2006,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,CSIRO-Cascade-Plateau-Stock-Assessment-2006.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-cascade_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYCASCADE-1987-2006-FULTON,LW-a-kg/cm,0.382,2001,,OROUGHYCASCADE,Hoplostethus atlanticus,Orange roughy,Orange roughy Cascade Plateau,Orange roughy,Trachichthyidae
CSIRO-OROUGHYCASCADE-1987-2006-FULTON,CSIRO,OROUGHYCASCADE,FULTON,7/25/11,4/30/08,1987-2006,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,CSIRO-Cascade-Plateau-Stock-Assessment-2006.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-cascade_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYCASCADE-1987-2006-FULTON,LW-b-dimensionless,2.3409,2001,,OROUGHYCASCADE,Hoplostethus atlanticus,Orange roughy,Orange roughy Cascade Plateau,Orange roughy,Trachichthyidae
CSIRO-OROUGHYCASCADE-1987-2006-FULTON,CSIRO,OROUGHYCASCADE,FULTON,7/25/11,4/30/08,1987-2006,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,CSIRO-Cascade-Plateau-Stock-Assessment-2006.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-cascade_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYCASCADE-1987-2006-FULTON,MAX-AGE-yr,150,2001,,OROUGHYCASCADE,Hoplostethus atlanticus,Orange roughy,Orange roughy Cascade Plateau,Orange roughy,Trachichthyidae
CSIRO-OROUGHYCASCADE-1987-2006-FULTON,CSIRO,OROUGHYCASCADE,FULTON,7/25/11,4/30/08,1987-2006,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,CSIRO-Cascade-Plateau-Stock-Assessment-2006.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-cascade_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYCASCADE-1987-2006-FULTON,MAX-LEN-cm,56,2001,,OROUGHYCASCADE,Hoplostethus atlanticus,Orange roughy,Orange roughy Cascade Plateau,Orange roughy,Trachichthyidae
CSIRO-OROUGHYCASCADE-1987-2006-FULTON,CSIRO,OROUGHYCASCADE,FULTON,7/25/11,4/30/08,1987-2006,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,CSIRO-Cascade-Plateau-Stock-Assessment-2006.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-cascade_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYCASCADE-1987-2006-FULTON,SSBlim-MT,5716.3,2006,,OROUGHYCASCADE,Hoplostethus atlanticus,Orange roughy,Orange roughy Cascade Plateau,Orange roughy,Trachichthyidae
CSIRO-OROUGHYCASCADE-1987-2006-FULTON,CSIRO,OROUGHYCASCADE,FULTON,7/25/11,4/30/08,1987-2006,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,CSIRO-Cascade-Plateau-Stock-Assessment-2006.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-cascade_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYCASCADE-1987-2006-FULTON,SSBpa-MT,13719.12,2006,,OROUGHYCASCADE,Hoplostethus atlanticus,Orange roughy,Orange roughy Cascade Plateau,Orange roughy,Trachichthyidae
CSIRO-OROUGHYCASCADE-1987-2006-FULTON,CSIRO,OROUGHYCASCADE,FULTON,7/25/11,4/30/08,1987-2006,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,CSIRO-Cascade-Plateau-Stock-Assessment-2006.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-cascade_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYCASCADE-1987-2006-FULTON,Trophiclevel-value,4.2,NULL,,OROUGHYCASCADE,Hoplostethus atlanticus,Orange roughy,Orange roughy Cascade Plateau,Orange roughy,Trachichthyidae
CSIRO-OROUGHYSE-1978-2007-FULTON,CSIRO,OROUGHYSE,FULTON,7/25/11,4/30/08,1978-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,OROUGHYSE.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-east_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYSE-1978-2007-FULTON,SSB-AGE-yr,2,NULL,,OROUGHYSE,Hoplostethus atlanticus,Orange roughy,Orange roughy Southeast Australia,Orange roughy,Trachichthyidae
CSIRO-OROUGHYSE-1978-2007-FULTON,CSIRO,OROUGHYSE,FULTON,7/25/11,4/30/08,1978-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,OROUGHYSE.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-east_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYSE-1978-2007-FULTON,SSB-SEX-sex,0,NULL,,OROUGHYSE,Hoplostethus atlanticus,Orange roughy,Orange roughy Southeast Australia,Orange roughy,Trachichthyidae
CSIRO-OROUGHYSE-1978-2007-FULTON,CSIRO,OROUGHYSE,FULTON,7/25/11,4/30/08,1978-2007,Received from CSIRO assessment team,Beth.Fulton@csiro.au,Based on fisheries data only,OROUGHYSE.pdf,1,1,SS2,Used 2007_1.00 of SS2,../spreadsheets/Fulton-east_orange_roughy-australia-2007_v2-editedDR-QAQC.xls,yes,166139,Hoplostethus atlanticus,Hoplostethus,atlanticus,CSIRO-OROUGHYSE-1978-2007-FULTON,TB-TYPE-0-1,0,NULL,,OROUGHYSE,Hoplostethus atlanticus,Orange roughy,Orange roughy Southeast Australia,Orange roughy,Trachichthyidae
