SpeciesCatName,Species_AFSIS,CommName,best_fit_AgCommodity_0711,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,yrs_missing
"Carps, barbels and other cyprinids",Labeo spp,Rhinofishes nei,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Labiobarbus festivus,Signal barb,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Leptobarbus hoeveni,Hoven's carp,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Leuciscus cephalus,Chub,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Leuciscus idus,Orfe(=Ide),Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Leuciscus leuciscus,Common dace,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Leuciscus spp,Chubs nei,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Macrochirichthys macrochirus,Long pectoral-fin minnow,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Megalobrama amblycephala,Wuchang bream,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Mylopharyngodon piceus,Black carp,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Mystacoleucus padangensis,,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Osteochilus hasselti,Nilem carp,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Pelecus cultratus,Sichel,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Puntioplites waandersi,,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Puntius binotatus,Spotted barb,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Rasbora argyrotaenia,Silver rasbora,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Rastrineobola argentea,Silver cyprinid,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Rutilus frisii,Kutum,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Rutilus rutilus,Roach,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Rutilus spp,Roaches nei,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Scardinius erythrophthalmus,Rudd,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Thynnichthys vaillanti,,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Tinca tinca,Tench,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Tor douronensis,Semah mahseer,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Vimba vimba,Vimba bream,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Carps, barbels and other cyprinids",Zacco platypus,Freshwater minnow,Carps,424.4435245,551.4136747,628.0354343,564.6198038,715.6254418,635.1897864,560.4944334,500.2905271,458.8282208,520.3734089,689.4241535,768.4008227,762.2221103,772.1422365,837.1596007,577.9064476,770.075698,575.419133,534.2764815,636.735763,681.8416063,805.0207719,702.3034834,686.5737088,537.2154239,528.3889939,614.8763436,747.146645,670.3944273,716.1232897,639.9920191,852.6838956,1155.378697,973.0361048,1051.155995,942.9606145,0
"Clams, cockles, arkshells",Anadara granosa,Blood cockle,Arkshells,54.23130946,70.5007023,211.5021069,225.6022474,141.0014046,420.1266341,356.4035504,912.7985667,773.788196,312.6969925,186.0637092,344.4034308,1617.829011,2319.833971,2285.664418,2278.486059,2368.26567,2923.507191,2962.989665,3534.744971,2600.853883,2296.132667,1675.2888,1589.155055,1283.436678,1142.158205,925.2859814,1038.068398,809.4931914,962.2362541,932.8428586,1853.395539,2391.452394,2497.601672,1684.137365,1207.832836,0
"Clams, cockles, arkshells",Anadara ovalis,Blood ark,Arkshells,54.23130946,70.5007023,211.5021069,225.6022474,141.0014046,420.1266341,356.4035504,912.7985667,773.788196,312.6969925,186.0637092,344.4034308,1617.829011,2319.833971,2285.664418,2278.486059,2368.26567,2923.507191,2962.989665,3534.744971,2600.853883,2296.132667,1675.2888,1589.155055,1283.436678,1142.158205,925.2859814,1038.068398,809.4931914,962.2362541,932.8428586,1853.395539,2391.452394,2497.601672,1684.137365,1207.832836,0
"Clams, cockles, arkshells",Anadara spp,Anadara clams nei,Arkshells,54.23130946,70.5007023,211.5021069,225.6022474,141.0014046,420.1266341,356.4035504,912.7985667,773.788196,312.6969925,186.0637092,344.4034308,1617.829011,2319.833971,2285.664418,2278.486059,2368.26567,2923.507191,2962.989665,3534.744971,2600.853883,2296.132667,1675.2888,1589.155055,1283.436678,1142.158205,925.2859814,1038.068398,809.4931914,962.2362541,932.8428586,1853.395539,2391.452394,2497.601672,1684.137365,1207.832836,0
"Clams, cockles, arkshells",Arca noae,Noah's ark,Arkshells,54.23130946,70.5007023,211.5021069,225.6022474,141.0014046,420.1266341,356.4035504,912.7985667,773.788196,312.6969925,186.0637092,344.4034308,1617.829011,2319.833971,2285.664418,2278.486059,2368.26567,2923.507191,2962.989665,3534.744971,2600.853883,2296.132667,1675.2888,1589.155055,1283.436678,1142.158205,925.2859814,1038.068398,809.4931914,962.2362541,932.8428586,1853.395539,2391.452394,2497.601672,1684.137365,1207.832836,0
"Clams, cockles, arkshells",Arca spp,Ark clams nei,Arkshells,54.23130946,70.5007023,211.5021069,225.6022474,141.0014046,420.1266341,356.4035504,912.7985667,773.788196,312.6969925,186.0637092,344.4034308,1617.829011,2319.833971,2285.664418,2278.486059,2368.26567,2923.507191,2962.989665,3534.744971,2600.853883,2296.132667,1675.2888,1589.155055,1283.436678,1142.158205,925.2859814,1038.068398,809.4931914,962.2362541,932.8428586,1853.395539,2391.452394,2497.601672,1684.137365,1207.832836,0
"Clams, cockles, arkshells",Arca zebra,Turkey wing,Arkshells,54.23130946,70.5007023,211.5021069,225.6022474,141.0014046,420.1266341,356.4035504,912.7985667,773.788196,312.6969925,186.0637092,344.4034308,1617.829011,2319.833971,2285.664418,2278.486059,2368.26567,2923.507191,2962.989665,3534.744971,2600.853883,2296.132667,1675.2888,1589.155055,1283.436678,1142.158205,925.2859814,1038.068398,809.4931914,962.2362541,932.8428586,1853.395539,2391.452394,2497.601672,1684.137365,1207.832836,0
"Clams, cockles, arkshells",Scapharca subcrenata,Half-crenated ark,Arkshells,54.23130946,70.5007023,211.5021069,225.6022474,141.0014046,420.1266341,356.4035504,912.7985667,773.788196,312.6969925,186.0637092,344.4034308,1617.829011,2319.833971,2285.664418,2278.486059,2368.26567,2923.507191,2962.989665,3534.744971,2600.853883,2296.132667,1675.2888,1589.155055,1283.436678,1142.158205,925.2859814,1038.068398,809.4931914,962.2362541,932.8428586,1853.395539,2391.452394,2497.601672,1684.137365,1207.832836,0
"Clams, cockles, arkshells",Arctica islandica,Ocean quahog,"Clams, cockles, arkshells",379.4848699,420.8070117,431.1635707,558.3546869,666.832049,585.8701244,542.2431039,519.4947893,383.7674262,360.2235515,698.2451559,900.2677063,853.3119852,845.5278123,820.9310666,1151.874603,1080.504947,1079.751366,1090.690477,980.0327777,811.4530898,806.4545327,650.1004214,770.227757,751.4108747,745.9822986,736.6157536,882.1159193,958.5619849,1338.67841,1066.834432,1010.828891,1112.967643,1023.691757,978.7510737,725.9092139,0
"Clams, cockles, arkshells",Cardiidae,Cockles nei,"Clams, cockles, arkshells",379.4848699,420.8070117,431.1635707,558.3546869,666.832049,585.8701244,542.2431039,519.4947893,383.7674262,360.2235515,698.2451559,900.2677063,853.3119852,845.5278123,820.9310666,1151.874603,1080.504947,1079.751366,1090.690477,980.0327777,811.4530898,806.4545327,650.1004214,770.227757,751.4108747,745.9822986,736.6157536,882.1159193,958.5619849,1338.67841,1066.834432,1010.828891,1112.967643,1023.691757,978.7510737,725.9092139,0
"Clams, cockles, arkshells",Cerastoderma edule,Common edible cockle,"Clams, cockles, arkshells",379.4848699,420.8070117,431.1635707,558.3546869,666.832049,585.8701244,542.2431039,519.4947893,383.7674262,360.2235515,698.2451559,900.2677063,853.3119852,845.5278123,820.9310666,1151.874603,1080.504947,1079.751366,1090.690477,980.0327777,811.4530898,806.4545327,650.1004214,770.227757,751.4108747,745.9822986,736.6157536,882.1159193,958.5619849,1338.67841,1066.834432,1010.828891,1112.967643,1023.691757,978.7510737,725.9092139,0
